"","logFC","logCPM","F","PValue","FDR"
"inso-1",0.433665041322152,2.6052986628615,0.577344273416867,0.467642109176054,1
"inst-1",-0.187632776019933,5.71141435398038,0.40370625078003,0.541691516130911,1
"inx-1",-0.902089481237113,1.64690803531159,2.0882053340421,0.183820825286913,1
"inx-10",-0.521937593822195,2.27119319947002,1.23426606454441,0.29662895935226,1
"inx-11",-0.218400521069948,1.69409864258814,0.129068881640542,0.728048989867722,1
"inx-12",-0.114217587887029,4.55266106639623,0.23365857332674,0.640874584828515,1
"inx-13",-0.0543956688236124,4.41246584325321,0.0362066462872822,0.853498314879868,1
"inx-14",-0.499353539701016,3.9772027571942,2.61527054116407,0.141809898405084,1
"inx-15",-0.118951485347925,4.46310939990444,0.257205379249971,0.624775609964404,1
"inx-16",0.00761951122630518,5.04973738834873,0.000687300660733431,0.979682053494312,1
"inx-17",-0.0732526728842417,3.20116223480899,0.0379026474969337,0.850153248506535,1
"inx-18",0.725822224035252,0.160941473726291,0.890094810164449,0.371161254865204,1
"inx-2",1.21741412578209,2.93980175602766,6.02285972688884,0.0376408286356976,1
"inx-21",-0.204866378814829,3.4073177247456,0.305532717477465,0.594486800767739,1
"inx-22",-0.550834879103517,4.35397345065425,1.96277936020383,0.196201964001107,1
"inx-3",0.419197579410622,4.08766217025894,2.25750048696734,0.168713787500604,1
"inx-5",-0.185483146672249,3.9323463959145,0.425933834758151,0.531021663784177,1
"inx-6",-0.300045219184642,0.586513779011442,0.0858344858812424,0.776476592114525,1
"inx-7",-0.469714251386203,3.12112787585639,0.971416078071878,0.351203013579266,1
"inx-8",-0.632016725651201,4.61061677079199,2.64712654577683,0.139696469548374,1
"inx-9",-0.932936171964586,2.55378419032271,4.2729813565943,0.0700735139380832,1
"ipgm-1",-0.104174939676171,6.35006590517869,0.26019056673956,0.622802575902803,1
"ipla-1",-0.187253574047067,6.08610347814,0.782763230050859,0.400321664850164,1
"ipla-2",1.34024858627109,5.18356580998198,10.0419608281867,0.012030996151658,1
"ipla-3",0.0983184106019444,5.47732529083454,0.137015499615252,0.720204301959347,1
"ipla-4",0.207630714367518,1.92864879052108,0.115880892227433,0.741700666842615,1
"ipla-5",0.4244269020372,0.397600249752161,0.250832994049039,0.629036865535764,1
"ipla-6",0.419939868654554,4.25768660277886,1.42248266361058,0.264815515198193,1
"ipla-7",0.271666915554641,5.84139677088742,0.870771754514203,0.376160525037962,1
"ipmk-1",0.832327160129357,3.12236428743062,3.9348563355563,0.080028917875101,1
"ipp-5",-0.0234153333039893,3.21979646628971,0.00381594768258332,0.952152967266572,1
"ippk-1",0.843206858918636,3.79785795769832,7.32196748596683,0.0251083153765816,1
"ire-1",-0.316586854213903,5.52760335163375,1.35543104108088,0.275565072940386,1
"irg-1",-0.179110676365606,1.75984041926781,0.0473026491282068,0.832889816010982,1
"irg-2",2.06865490066801,3.14199328838998,1.63534482160475,0.241900858626514,1
"irg-3",-1.04194473563253,2.75660591141104,6.69658936003835,0.0303558667468172,1
"irg-4",0.0405581998854946,4.9434697602681,0.0219431153618355,0.885648299055087,1
"irg-5",0.356864282467555,5.74688757739488,0.814936708949009,0.391212300728793,1
"irg-6",0.835659906678309,1.93127131838284,0.837562638785928,0.548261977786953,1
"irg-7",0.0410753423409668,9.70747593021102,0.0280584092586631,0.87083832652054,1
"irk-1",-0.619655347624702,-0.547878446296823,0.449365206748086,0.520203356536408,1
"irk-2",0.118509520135852,0.407119276938016,0.0308311070602995,0.864676214549023,1
"irk-3",0.604152751265655,0.372171360685916,0.749264905657362,0.410171496388627,1
"irld-1",1.47243575005437,0.438765389828153,2.44814071162453,0.153613728327075,1
"irld-14",0.0340281945780647,1.06216698098351,0.00178664013128655,0.967248123584797,1
"irld-18",-0.252566913379582,-0.137385305158053,0.0942319720150279,0.766156129139175,1
"irld-3",-0.332798909811672,0.246324194483591,0.220987329957606,0.64996325645932,1
"irld-4",0.182086617477434,-0.795565886296539,0.0192143567735185,0.892940337523377,1
"irld-53",-1.62498141553299,-0.716509085011428,0.752701819411187,0.409143053768758,1
"irld-6",0.709984724178371,1.10477470691828,1.33259309419895,0.279367928886824,1
"irld-8",0.614401585016206,0.754864878333991,0.259398607043432,0.623419900537041,1
"irx-1",0.0982376205139992,2.16759808281972,0.0375792900855053,0.850784907071238,1
"islo-1",-0.294850859552172,2.02055169377737,0.497200255160206,0.499355896998983,1
"isp-1",0.333632635297516,6.90886229049185,2.02906107846985,0.189524091627325,1
"ist-1",-0.00152164529595993,3.37863415771895,1.56405701767457e-05,0.996934601226569,1
"istr-1",0.917914143522875,5.95915084784542,6.76303931336743,0.0297369822130346,1
"isw-1",-0.470536371742458,6.36086161276427,2.66420047604192,0.138580694133299,1
"isy-1",0.135043250550354,3.97847472985067,0.138005073290766,0.719245895711833,1
"itr-1",-0.507837242839485,7.07111713054903,1.62689289675601,0.235459065635559,1
"itsn-1",0.00926884143088344,5.94655548295965,0.00125029031160497,0.972599001274252,1
"itx-1",-0.187241471335262,6.09351489458872,0.172276678728362,0.688710970735772,1
"ivd-1",-0.0860727568168463,7.07727749985639,0.127294797444739,0.729837776955218,1
"ivns-1",0.299761050832271,5.65644583847046,0.967701962673486,0.352078459742694,1
"jac-1",0.645652356385744,4.53765695705194,5.20041893332847,0.0497842012998984,1
"jamp-1",0.0792110773160753,3.15413169200465,0.0502695319041815,0.827822873007875,1
"JC8.2",-0.359792777228856,5.57056437378945,1.70740878245455,0.225132264305474,1
"JC8.4",0.782407181208655,1.15437635354515,0.661810353047908,0.43783190100471,1
"JC8.7",0.217789001498854,3.1545086206968,0.332074067717727,0.579184937666835,1
"jhdm-1",-0.0821574597625874,5.99239421151195,0.0989771465604772,0.760547743207001,1
"jip-1",-0.032836253855891,2.34481832753872,0.00497059489063105,0.945403500533967,1
"jmjc-1",0.0235515426741594,3.25328446117756,0.000731414968189337,0.979119050463366,1
"jmjd-1.1",0.450414990703235,1.28060318077065,0.201428029627963,0.664649024729929,1
"jmjd-1.2",0.0206336486973751,5.54306888929493,0.00943299177451884,0.92485061911387,1
"jmjd-2",0.224776729108525,4.40275648942933,0.535227158507458,0.483845818841285,1
"jmjd-3.1",0.0929079015311273,4.60676620968724,0.025019496110857,0.878316053653174,1
"jmjd-3.2",2.21013043226602,0.119168753778072,3.48897593139261,0.10060688754281,1
"jmjd-4",0.805403756328036,0.712583690817751,0.73192067187916,0.415425882717068,1
"jmjd-5",-0.575557790801372,3.21984224593665,1.70332000879836,0.225641496439015,1
"jnk-1",-0.527451951344819,1.00696694033309,0.607281774697072,0.456690081607005,1
"josd-1",0.214550785101223,0.376536266691321,0.0722248594150552,0.794450610473802,1
"jph-1",-0.323008974649077,4.5759413729931,0.40614598497139,0.541073096220896,1
"jtr-1",0.00719392325629784,2.43966196016275,0.000321852428216171,0.986095212797626,1
"jud-4",-1.72727101369584,0.405366755478138,4.32356799986528,0.0687224304940839,1
"jun-1",0.513383922216276,4.95241499583527,3.47707324785209,0.0965797987000987,1
"K01A11.1",1.00395554627758,2.49580508840915,3.7707865594239,0.0855100472016095,1
"K01A11.2",0.707929615472612,2.60500673327415,2.91012833842014,0.123726755883319,1
"K01A12.4",-2.37325925651838,0.909030374716246,7.92782831511497,0.0210621247080407,1
"K01A2.10",1.13483649333827,2.16629577737681,3.06808986558673,0.115265596899635,1
"K01A2.4",-1.82738339417272,-0.436820923823872,2.29609839820728,0.165502843953015,1
"K01A2.5",0.308587545522682,2.98724251977956,0.559083200865098,0.474548709454194,1
"K01B6.3",0.541421166945673,0.757923959708967,0.692422878799782,0.427809505965389,1
"K01C8.1",0.883226567766639,5.25880423388561,4.79047385387732,0.0576856349952703,1
"K01D12.1",0.349885740906794,-0.132768697450848,0.0905142785021974,0.770660021657796,1
"K01D12.15",-0.151504099101632,1.46427120719892,0.0153109765078234,0.904526551942258,1
"K01D12.5",0.566384286235111,0.750608509806883,0.531429660058415,0.485355621654825,1
"K01D12.6",-0.184528411074812,4.39743463407728,0.243660460640839,0.633916356371745,1
"K01D12.7",1.29418212616337,1.03268345533862,0.858164124306772,0.381686764362374,1
"K01D12.9",-0.499715703238502,2.17540620287537,0.334069684575168,0.578068230103537,1
"K01F9.2",-0.0594663628545473,2.0634484614904,0.0117136487349908,0.916292772803796,1
"K01G12.3",-0.277794679158145,-0.265697641779973,0.0773817274437052,0.788282584780963,1
"K01G5.10",0.223072057516279,1.01732807115854,0.1338936174959,0.723254207894817,1
"K01G5.5",0.0613953340649284,7.17826988584002,0.0798572083504803,0.784164226806857,1
"K01G5.8",0.20938941113571,2.31061438154651,0.0723326552419308,0.794301336440047,1
"K01H12.4",0.377085612958539,2.25388559785323,0.269244191059531,0.61690610551665,1
"K02A11.4",0.221787246520613,0.973423524014572,0.106640745524763,0.770117581637609,1
"K02A6.3",-0.825312679896528,2.56156118888051,3.42289676158619,0.0988188384766409,1
"K02B12.2",0.0385573004079076,0.305467410038534,0.00127037648244141,0.972484297788483,1
"K02B12.5",-0.0671798091116054,4.01964162490171,0.0358420178619038,0.854228063558561,1
"K02B12.7",0.198484339523023,4.89806453157663,0.688229284007926,0.429159873787327,1
"K02B7.3",0.772994728725061,1.97757800623295,1.60453605633482,0.238442266720622,1
"K02B9.10",1.48806344448235,0.754478625207809,2.11672762018482,0.181152538329618,1
"K02C4.3",-0.365783584755174,5.53031701078101,1.60114840986318,0.238898858625882,1
"K02C4.5",0.136987547795786,4.551397320311,0.0778606071035035,0.786952216985762,1
"K02D10.1",0.115169753212662,5.46363472753497,0.287350428216949,0.605487959475886,1
"K02D10.4",-0.224621944176694,0.203565348185168,0.058425010326634,0.814659070487104,1
"K02D7.1",-0.324630640055389,6.22731292631494,1.10629926575116,0.321501071204087,1
"K02E10.1",0.660647382843427,1.70378026165202,1.21018744588359,0.301089645619982,1
"K02E10.4",0.819795166142531,2.07155705481634,0.500049827663786,0.500031526372286,1
"K02E10.6",0.440929027821287,0.512229308966192,0.413009856220751,0.537175270634355,1
"K02E10.7",0.166416668892726,0.270303478195444,0.0418018017385444,0.842747417732225,1
"K02E11.10",0.780845219090968,5.20144809761567,0.570393009211975,0.474848723610887,1
"K02E11.3",-0.786397108231061,-0.545753905769943,0.598720539585968,0.459776534744927,1
"K02E11.7",1.14818878208629,0.219806145004908,1.66202903414713,0.230873961023595,1
"K02E2.11",2.03775027867375,-0.328973424750019,1.81019469699677,0.212831843486409,1
"K02E2.6",0.0815782601094313,2.74406905464276,0.0278809334923855,0.871243238073034,1
"K02F2.11",1.15388066131963,0.786888135307916,1.68943882456711,0.227382170144765,1
"K02F2.5",0.15175898191555,2.97960111277329,0.145682969095224,0.711940970957075,1
"K02F3.12",-0.143228847713183,4.86870360590802,0.305425496256611,0.594550387860752,1
"K02F3.2",0.00126161467392012,5.17980361253145,2.52726917356184e-05,0.996103401485876,1
"K02F3.9",-0.617134669201608,3.10914109910236,2.8817939822168,0.125328914056196,1
"K02F6.1",0.174389102665021,1.69048766574465,0.113136280639428,0.744650741305116,1
"K02F6.3",0.374978669750554,2.18592960182805,0.466796939391034,0.512421903237968,1
"K02F6.7",-0.186711862965775,3.13042559945841,0.266135839904999,0.618915933236612,1
"K02G10.15",0.547605307642835,-0.424686888105027,0.161806532550539,0.697298041859352,1
"K02G10.5",0.589592475824659,1.0998198827176,0.817136257353065,0.39060156492251,1
"K03A11.1",0.580021985474769,-0.203558179564829,0.354098796890286,0.569062124952994,1
"K03A11.5",-0.00321594937057308,1.79162480267658,3.88524389048052e-05,0.995168656050211,1
"K03B4.1",-0.0812981816616187,4.06229226638103,0.0880693088984561,0.773677757706692,1
"K03B4.2",-0.291531349370317,4.42886630167149,1.1585424858214,0.310991803435607,1
"K03B4.4",-0.50458829542293,-0.0905400406429363,0.228549388039331,0.644501320431239,1
"K03B8.6",-0.312102302512842,3.62409225694968,0.629526306457434,0.448833976272381,1
"K03B8.8",0.323883691729675,0.786058255466032,0.141723161179638,0.715679873487309,1
"K03H1.11",-0.057494522870331,2.505874314417,0.0138093029937672,0.90914812222821,1
"K03H1.12",0.0724715619673729,0.193604160925835,0.00392473592350467,0.951476709598552,1
"K03H1.13",-0.112496988077707,2.38016709316819,0.0447595418757195,0.837367851329927,1
"K03H1.5",0.0154140623136705,5.44257333949766,0.000687515712207799,0.979755212158794,1
"K03H1.7",-0.0820771443191119,2.13051816402648,0.017069391658974,0.89905273298713,1
"K03H1.9",0.918334808434406,-0.518659706055434,0.588172591255677,0.463628897489985,1
"K03H6.2",-0.0224347542026658,2.63558717822744,0.00226841813934991,0.963098816426524,1
"K04A8.1",0.167402259736015,2.72697967829767,0.205327108135255,0.661653790727835,1
"K04A8.17",0.792765158698202,-0.364346446889349,0.351747182697706,0.572839811002913,1
"K04B12.2",-0.111534042303943,3.42068536747751,0.052287690835383,0.824465883004432,1
"K04C1.2",-0.273457219358335,2.13922203765793,0.259172797244346,0.623473625872762,1
"K04C1.3",0.155040138008896,0.610003744794839,0.0562951385031455,0.817997517242391,1
"K04C1.5",-0.443583431909484,3.11454017958831,0.414624903450013,0.536398745533807,1
"K04C2.2",-0.27604935669963,6.41951543931882,0.834614533151098,0.385801468426856,1
"K04C2.3",0.33819490652275,3.97132970862395,0.742279720136091,0.412274620823357,1
"K04C2.8",1.1120220053794,0.338628388770906,1.93662992127412,0.198923806197102,1
"K04F1.9",0.878192193341327,0.71122562958555,0.455497326543784,0.517440859394189,1
"K04F10.1",0.0829289621881547,0.863911693636938,0.0190013933585257,0.893531091470586,1
"K04F10.3",-0.39752778503297,3.64377156244733,1.05435293387528,0.33247888214396,1
"K04F10.7",0.0968267491311826,4.18757083958702,0.105840246305045,0.752694004709847,1
"K04G11.3",0.633591826913424,0.570983971014282,0.888861029340793,0.371477372836349,1
"K04G2.10",0.196820753144894,1.21532928484492,0.041373388726768,0.843542952765249,1
"K04G2.4",0.814539941873271,2.25664885893836,0.931562274532768,0.360903178952096,1
"K04G2.7",-1.27093385766091,-0.183631714313123,2.84440907469057,0.127484372640588,1
"K04G2.9",0.181959962419781,1.98086805948059,0.0561640774200726,0.818205123187669,1
"K04G7.1",0.0905748491995773,4.7261983175017,0.0947048256971033,0.765590352277387,1
"K04H4.2",0.246508206895452,4.55641756736295,0.02408525827788,0.881067559019208,1
"K04H4.5",-0.102553563756389,2.73961014878104,0.0358171733683521,0.854277926229398,1
"K05B2.2",-0.138802596585287,2.92049780451562,0.10830193713583,0.749946443133319,1
"K05B2.4",0.365127412096711,2.73278142691147,0.108385670329581,0.750478999908428,1
"K05C4.2",0.468312138145111,6.07472647369584,3.07001301254805,0.1151672791439,1
"K05C4.4",-0.0708832646012547,1.17682286052272,0.0158520539153866,0.902696983094504,1
"K05C4.5",-0.204679108364396,5.61355203097985,0.272053850975068,0.61510225929147,1
"K05C4.7",0.236540600995898,4.39997549461674,0.553866355708295,0.476554705283193,1
"K05C4.9",-0.783449204280061,-0.27094529757028,0.479858367184041,0.506732294581746,1
"K05F1.10",1.19334394969278,1.22591717683024,3.046954907889,0.116353280554464,1
"K05F1.6",-0.640619707538474,2.78912082355691,2.11979083385842,0.180869061794208,1
"K05F1.9",0.518089355518611,2.7366087253014,0.328760170671771,0.582214622300299,1
"K05F6.4",0.691084683443645,-0.612304206638367,0.335822408310754,0.578990106326188,1
"K06A1.2",0.14358554753959,0.888563817978199,0.0397880823400335,0.882220825685401,1
"K06A4.7",-0.605983515878599,4.23182662959478,1.81024341859548,0.212826233242897,1
"K06A5.1",-0.122895934871569,5.11412844209437,0.28459738425305,0.607193259615022,1
"K06A5.2",0.102042600159721,3.80708847086847,0.0277558416480588,0.871707277591929,1
"K06A5.3",0.283715018361976,1.48171487514045,0.122735244669637,0.734501279251622,1
"K06A9.1",-0.0738484946664963,4.68346253204862,0.0820560919512851,0.781300776686708,1
"K06A9.2",-0.201792212910271,0.947672760198913,0.0789703633610147,0.785331238064585,1
"K06B4.15",0.00258874170289045,-0.0835288894094772,0.000122413363029091,0.991424361256242,1
"K06B9.6",0.154565497432699,-0.196862166215797,0.0109418718760293,0.919085777465948,1
"K06G5.1",-0.0375423269075656,7.77217134349212,0.0234614828744253,0.881791377212351,1
"K06H7.2",-1.29166938411544,1.69813797767137,4.99389967958116,0.0535812394656551,1
"K06H7.7",0.103999453977202,3.36748694486321,0.0657522528262336,0.803644412878319,1
"K06H7.8",0.22839183661848,0.343377175193238,0.0753987726111552,0.790104729443733,1
"K07A1.1",-0.0941359663501413,3.65075069726721,0.0576661232812037,0.81584104008263,1
"K07A1.10",-0.403842505995043,4.89712174982579,2.29774809839693,0.165367420562522,1
"K07A1.13",-0.0944363992697676,1.36299716147392,0.021314657579567,0.887284615296792,1
"K07A1.15",-0.642601375776312,-0.24438905312619,0.326699890541262,0.58221501740263,1
"K07A1.17",0.156018096329899,3.72470622011131,0.173847971207595,0.686913789567289,1
"K07A1.3",0.516512514232667,0.215407023326226,0.341281739330465,0.574069944597912,1
"K07A1.4",1.16851148408388,1.52135362774304,1.41858754477345,0.265423591547641,1
"K07A1.5",-0.263178797946925,2.15078137964654,0.141732344813835,0.71567113271908,1
"K07A1.6",-1.15091926447174,2.61964126196075,2.3460871980889,0.161463652687853,1
"K07A12.1",0.401876115878123,5.29023045913078,2.92402240090437,0.122950843210749,1
"K07A12.4",-0.195547572619097,4.30330886337934,0.457057202246671,0.516742539541649,1
"K07A12.5",0.362070509667765,2.09064150968048,0.624698504331405,0.450519372330435,1
"K07A3.3",0.591714818582258,1.8078966071856,0.661389206363012,0.437972500279979,1
"K07A9.3",-0.151368981271737,0.891178221943154,0.0641209813823367,0.806037416729721,1
"K07B1.4",-0.474855582710457,3.54826259448265,1.5544467605049,0.245318931273572,1
"K07B1.7",-0.376671270202761,3.11693493877411,0.985240526243349,0.347973311987412,1
"K07C10.6",-0.525985066161713,-0.159320100429711,0.119769297275408,0.738653798777525,1
"K07C11.4",-0.432879978145095,3.58265729232712,0.71062753539618,0.42202778737388,1
"K07C11.7",-0.439214827923694,4.23080137361521,2.63741211107738,0.140336557585942,1
"K07C11.8",0.26293417980264,1.57517580335149,0.172337903245579,0.688192155718655,1
"K07C5.13",-1.08023447584404,-0.445054270830084,0.62735939830026,0.44958912282522,1
"K07C5.2",0.176650461332014,2.80332387512404,0.191664604554519,0.67230747998044,1
"K07C5.3",-0.266610219947973,4.44382897263596,0.588161524123714,0.463632968717846,1
"K07C5.6",-0.121070841172418,5.12976445326577,0.278255376137835,0.611163065274459,1
"K07C5.9",-0.255157236368167,-0.181926928241726,0.0986932819661908,0.760879004139468,1
"K07D4.9",1.3299381224466,0.667041073908109,1.29025381455178,0.286618880086079,1
"K07E1.1",-0.0606396675682606,4.1091360744266,0.0118722341820592,0.915822442691469,1
"K07E3.1",0.192651624319195,3.87820389555969,0.212303277023054,0.65638050722293,1
"K07E3.2",-0.851652266017196,1.53362274443871,2.12003479321603,0.180846510777591,1
"K07E3.4",-0.139109004489475,5.92290506710324,0.246454561093715,0.632004834042338,1
"K07E3.9",2.18939751900511,-0.322807825848742,1.81736086279796,0.212205359613583,1
"K07E8.6",0.763798496640182,0.0269176197552827,0.989812463872617,0.346915089536916,1
"K07E8.7",0.372681476439622,3.47861018766025,0.661465001473229,0.437947190613484,1
"K07F5.12",0.427104424222477,1.51098483277763,0.377083664479916,0.55503843549066,1
"K07F5.14",-0.72113536395215,4.26786193134922,4.27712988622875,0.069961451395698,1
"K07F5.15",1.24937848756286,3.19121395468635,3.00629113435519,0.119307153428357,1
"K07F5.16",0.343024865532169,-0.226439495390803,0.155391579611941,0.703016933332254,1
"K07F5.22",-0.28808522885191,2.49748120528422,0.466431125781369,0.512582961030268,1
"K07F5.6",-0.962558387839455,0.185002795540424,1.17886631674204,0.307039167448139,1
"K07G5.5",-1.18255078454585,2.09935672271368,2.43145733387509,0.154862008462089,1
"K07H8.10",-0.166963512086,8.80874812139989,0.535208285333007,0.483853301699501,1
"K07H8.12",0.261861027943516,-0.600974571571271,0.0444856174869221,0.83785808041565,1
"K07H8.2",-0.148559111448335,4.95854376244278,0.29743099198201,0.599333812294322,1
"K07H8.5",0.873916809596847,0.799002683064535,0.674201397262257,0.433728617468067,1
"K07H8.9",-0.229221778583259,3.65432249502417,0.43761104452044,0.525577241252228,1
"K08A2.1",0.498485843075282,4.70471153313218,2.66368838482614,0.138613989099296,1
"K08A2.2",-0.350259320237056,1.23401625577402,0.264017526262759,0.62029429279312,1
"K08A2.4",0.296846309979455,2.37264415581448,0.46819392189291,0.51180771627187,1
"K08B12.1",0.69656090997595,3.69888697719236,0.32249317731345,0.58793394051601,1
"K08B12.13",0.138280755589738,0.500238884693532,0.0213515966898538,0.887187759129301,1
"K08B12.3",-0.036450082747174,1.19965117210611,0.00478150098474743,0.946450182093238,1
"K08B5.1",0.81578855174705,0.575003507024791,1.01880419312183,0.340316230758933,1
"K08B5.2",-0.225017626914295,1.36175358602425,0.167635644208203,0.692216046410152,1
"K08C7.1",-0.487121471757319,2.55209653202815,1.23788708682147,0.295966430383062,1
"K08C7.6",0.014012029757436,2.46333161983146,0.00117015725423139,0.973491231885082,1
"K08C7.7",-0.504417397319475,0.482145614448646,0.549191043932292,0.478365200099847,1
"K08C9.1",1.22801602245906,0.339096888269385,1.39557274800496,0.26905706114422,1
"K08C9.2",-0.09383154500912,2.16819194598323,0.0319181114943979,0.862338988710529,1
"K08D10.14",0.292173282336091,1.24565336822931,0.198332685605875,0.66705211634112,1
"K08D12.3",0.820186553543662,6.80197485151825,6.31209855023409,0.0342714324573308,1
"K08D12.4",1.44625869058718,-0.0251960577757385,2.07146273915564,0.185411673542474,1
"K08D12.6",0.109990186198056,9.39787052906139,0.0219819231650083,0.886333978377627,1
"K08D8.3",0.481825263177623,3.28215519594182,0.632390176663292,0.447839238165613,1
"K08D8.4",0.643299066629306,2.77810283357034,0.992656005601114,0.346259373012631,1
"K08D8.5",-1.69953048457482,3.38575580495735,18.1696292732446,0.00232475485919886,0.700143712381479
"K08D8.6",0.95127815104995,5.24870257755076,9.2798214066941,0.014595132280401,1
"K08D8.7",0.116948239463279,0.0372579579049151,0.0170015416145747,0.899252296283478,1
"K08D9.9",-0.143820948976943,-0.525466916019353,0.010652471880657,0.920462429010306,1
"K08E3.5",-0.00795310193889359,6.9968620943958,0.00101138655745033,0.975354431329954,1
"K08E4.2",-0.673838188043148,2.60579868470832,2.7863060597507,0.130931145517548,1
"K08E4.3",0.460948495848312,2.79575179336196,1.18859726964642,0.305172570358892,1
"K08E4.6",0.282015831240609,3.86298737919838,0.925405404909842,0.362287027153332,1
"K08E4.7",1.16197020909902,0.704792593650868,3.50639463543096,0.0953951281134103,1
"K08E5.1",-0.264637920718352,0.268155184748971,0.141586434971352,0.715810045018493,1
"K08E7.5",1.34262817077451,4.8750667066577,1.29652795586914,0.292472832149997,1
"K08E7.6",0.137848083539417,-0.230994820028028,0.0149750718951723,0.905411442196373,1
"K08E7.8",-1.02301194361848,0.0399260403829208,1.95891117979104,0.196601412978208,1
"K08F4.3",0.745227124649261,4.09304487853031,4.46998282307262,0.0649938405934643,1
"K08F4.5",0.0729562229551971,1.31309945553483,0.010891671590151,0.919270852235193,1
"K08F8.5",-0.0363797207406283,0.872953120359123,0.00176323866582425,0.967463181524265,1
"K08F9.1",-1.28078087583617,0.178629555952012,2.21347197159643,0.172478385672054,1
"K08F9.4",-0.0696795786937035,4.22566613782263,0.0479857641086443,0.831708656870338,1
"K08H10.6",0.200522046346203,0.68931377675446,0.0641655363312232,0.80597162606202,1
"K08H2.10",-0.534624327457666,-0.187495268310558,0.381195018408989,0.552934673459715,1
"K08H2.3",-1.56603946712269,0.828393614922831,3.3088057550655,0.103756749067234,1
"K09A11.1",0.413500492836739,1.19816259959418,0.294034847269611,0.601391597264334,1
"K09A9.6",-0.641320010023483,3.62400048157485,2.07061640271947,0.185492580059612,1
"K09B11.5",-0.233979530019993,2.12349845227102,0.137804332273447,0.719439993615052,1
"K09C4.1",-2.18587370547109,0.961107175878627,3.56020061694613,0.0933533314486251,1
"K09C4.10",-0.0846811756443406,2.82607636656289,0.0377716630855054,0.850408778802834,1
"K09C4.5",0.54877151286758,3.17919487767404,0.600786874308246,0.459028316737571,1
"K09C6.2",0.306163596580836,1.9014839820843,0.37186669661339,0.557731223789802,1
"K09C6.7",0.57594412202261,3.31378147164523,0.643514244980327,0.445042140528342,1
"K09C6.8",-0.456181007936688,1.32596266321818,0.455203427255033,0.517572629722153,1
"K09C6.9",0.39420607252767,1.40650282055314,0.408236176839745,0.539483331654468,1
"K09D9.1",0.746970311323384,3.943201800742,1.82852738624638,0.210734995650357,1
"K09E2.3",-0.260574610997979,4.59438796166622,0.943551256058157,0.35785278355834,1
"K09E3.5",0.72190775458409,-0.484890118996464,0.517405128586403,0.491005225044075,1
"K09E3.6",0.763041451408206,-0.905347701855858,0.504107430898595,0.496472363307756,1
"K09E3.7",-0.420904204937725,1.32890913528314,0.317478632352731,0.58749352499136,1
"K09E4.1",0.0742083058325971,2.25880446099394,0.0138424971883047,0.909039554858655,1
"K09E4.2",0.0537992249308451,4.63241664029157,0.0323795286278393,0.86135934318161,1
"K09E4.3",-0.758288398087847,3.43998640036415,4.20177441412501,0.072033033941567,1
"K09E4.4",0.294304736574751,0.474176599068443,0.192064403522346,0.671989289920451,1
"K09E9.1",-0.15302211770421,2.47123664495209,0.155230132445014,0.703162632083851,1
"K09E9.3",0.114411493495538,2.5017101909817,0.084959525613416,0.777583230336008,1
"K09E9.5",-0.797470878441906,1.23737548430135,0.426545059506522,0.530907477475042,1
"K09F5.6",-0.651729238039117,1.65333315672455,1.17865412915548,0.307080054572475,1
"K09F6.10",-0.998646235042652,1.68595697694153,1.98030000251513,0.194406333804414,1
"K09F6.13",0.822502578715872,0.784855147705449,0.625710517734808,0.450165187265748,1
"K09F6.15",0.0924429526976974,0.870465018580662,0.0191780137097822,0.893040914570272,1
"K09F6.3",0.114595289319386,3.81801405813866,0.0972679781938399,0.762550325315231,1
"K09F6.4",-0.367312585639021,2.0518105785352,0.579143369134672,0.46697115616077,1
"K09F6.5",0.914573164054973,-0.543333472368853,0.883858173564679,0.372763481504796,1
"K09F6.6",-0.715255139654495,1.13113988775612,0.985409121646023,0.347934202219894,1
"K09F6.7",0.00513398458344176,2.34134241279094,1.72675030069882e-05,0.996779114194855,1
"K09F6.9",-0.0132368769481357,2.23321378564592,0.00093751725817383,0.97627119557271,1
"K09G1.1",-0.291947937055729,4.76837543709485,0.596739281299571,0.460495919351231,1
"K09G1.2",-0.0831972351552546,-0.195094703972473,0.0117156515618644,0.916285647990619,1
"K09H11.4",1.90569839863862,0.680743520323555,2.4547732444634,0.153121156520579,1
"K09H9.11",-0.397219389980008,2.90668597622866,1.01483025506147,0.341209518894622,1
"K09H9.5",0.976682822107791,0.777503656950354,2.8258993088729,0.12856943680102,1
"K09H9.7",0.177810414481294,2.299917783349,0.12660054045767,0.730541655774916,1
"K09H9.8",-0.778087199914997,1.74597250028244,1.43558589250208,0.262784301151194,1
"K10B2.4",0.178287037236068,3.44431965074852,0.173920256796412,0.686852761295143,1
"K10B3.1",0.846693727520817,1.07936378990451,0.753072231558352,0.409032462182868,1
"K10B3.5",0.128778785645777,2.15584235810795,0.0847392784126254,0.777862777220289,1
"K10B4.3",0.289720503979137,3.77584318446192,0.320886014978403,0.58553117007406,1
"K10C2.1",-0.0372557448827747,8.3737392520277,0.00888074922305814,0.92707607982734,1
"K10C2.12",0.253129353176654,-0.134369601518167,0.0494272995233062,0.829244860697236,1
"K10C2.14",-0.843085555535063,-0.546517694121245,0.435392202409389,0.528806916793075,1
"K10C2.7",0.783685611527118,-0.678977257472555,0.459156043740658,0.518076988448781,1
"K10C2.8",1.06183168961671,2.18717515585298,0.979419642840822,0.35017295632708,1
